Status,Spam,Message
receive,1,There is a direct relationship between joy and effort. The joy of success is in the same ratio as the amount of effort expended to achieve it.
receive,1,The will to win  the desire to succeed  the urge to reach ur full potential  these are the keys that unlock the door to personal excellence.
receive,1,The ups and downs in life are what make us who we are. They teach us give us insight on life lessons and give us the strength we need to hold on
receive,1,The road to success is always under construction.You could encounter potholes and delays but you must keep your eye on the goal and keep moving.
receive,1,The most important things in life have been accomplished by people who kept on trying when there seemed to be no hope at all. Never give up!
receive,1,The human brain is the most extraordinary computer of all times. Program it in the right way and your life will move in the right direction.
receive,1,With what freshness and eagerness  is each new day born; as if to say to every person  Behold! You have one more chance.Go strive for glory.
receive,1,To live a little better  to always be forgiving  to add a little sunshine in this world were living.Never give up on ur desire to stride on
receive,1,One hurts you so that you may find someone who can heal you  if nobody is there to hurt you  you will never know the person who cares for you.
receive,1,Obstacles are those frightful things you see when you take your eyes off your goal. Just fix your gaze on your aim and the hurdles will disappear.
receive,1,No matter what your current situation is  youve never been more blessed than you are right now. Every second we get is an absolute miracle.
receive,1,No matter how small and unimportant what were doing may seem  if we do it well  it may soon become the step thatll lead us to better things.
receive,1,Dear subscriber  your subscription will expire in 2 days. If you wish to unsubscribe send 'STOP' to 4040.  To enjoy more Dial 4022 at 1N/min. 
receive,1,Look forward to tomorrow  only then you will be able to fix the mistakes you made today. With every sunrise  rises a new opportunity to succeed.
receive,1,Live it up by smiling at the people you meet  knowing that those who do not return the smile need it the most.It costs nothing but gives much.
receive,1,Life should be measured not by the number of years but rather by the love shared  the memories made  the joy given and the blessings received.
receive,1,The enormity of your problems is nothing compared with your ability to solve them. By overestimating the problems  you underestimate yourself.
receive,1,Start by doing whats necessary  then do whats possible and by the end of it  you will be doing the impossible. Never underestimate yourself!
receive,1,Real beauty is found in oneself. Thats the tranquil beach the beautiful sunset. To travel is to travel inward. Thats the ultimate vacation
receive,1,Plenty of people miss their share of happiness  not because they never found it but because they didnt stop to enjoy it.Savor every moment!
receive,1,Persist  persevere. Life is giving you the opportunity now so dont let one more moment escape your capacity to have  be or get what you want.
receive,1,When things dont go right  when there is no ray of light and its hard to carry on  tell yourself- I will be STRONG!
receive,1,Innocence is sweet  ignorance is sour  but negligence is bitter. Negligence is the worst way of deceiving yourself.
receive,1,Action may not always bring happiness but there is no happiness without action.
receive,1,Never go away from friends for their petty faults. Remember in a relationship you need affection and not perfection.
receive,1,A man of wealth has many enemies while a man of knowledge has many friends.
receive,1,Staying far never breaks a relation  staying near never builds a relation! An invisible vibration between hearts keeps a relation special.
receive,1,Be spontaneous in life  it brings the best out of you sometime it even surprises you too.
receive,1,What is the secret of success? Right decisions  How do you make right decisions? Experience  How do you get experience? Wrong decisions.
receive,1,An obstacle in the mind is worse than an obstacle on your path. If you think you can  may be you can but if you think you cant certainly you cant.
receive,1,Do not love the one who is beautiful for the world but love the one who makes your world beautiful.
receive,1,BUT is a very tricky word  use it to question yourself and avoid using it on people you love and respect.
receive,1,Mans first and foremost duty is to bring blossoms. Idle curiosity is worse than ignorance.
receive,1,The great Universe is open to us but we are not always open to its blessings  its inspirations and its lessons.
receive,1,There is one way to reach the hearts of people and that is first by reaching our own depth.
receive,1,When a person yields to selfish impulses  it shatters his moral fibre  weakens him and eventually the ego overcomes him.
receive,1,Only when we are ready to give up without calculation or fear of results we are able to do big things.
receive,1,People who fasten themselves to small things deprive themselves of the bigger things in life.
receive,1,Human beings become big or small according to the use they make of their opportunities.
receive,1,Human beings become big or small according to the use they make of their opportunities.
receive,1,People who lack in fineness of feeling also lack in sense of sanctity.
receive,1,People who are interested in life and full of hope are more interesting and more attractive to others.
receive,1,Never raise hand or voice when adverse things come. Try to endure all this  it will bring true strength.
receive,1,Hope flourishes when love abounds. Make a room for plenty of love in your life.
receive,1,A beautiful quote-If the loser keeps his smile  the winner will lose the thrill of victory.
receive,1,Never get tired of doing little things for others because those little things occupy the biggest part in their heart.
receive,1,Just think! In the past  nobody had a watch but everyone had time. Now every one has a watch but nobody has time.
receive,1,If your inner self is not satisfied with you then you will never be able to satisfy the outer circle.
receive,1,If we are in tune  we can go through the greatest misfortune without being crushed. But if not in tune we are in danger.
receive,1,Never deprive someone of hope-it may be all they have.
receive,1,Your relationship can be a beacon of hope to the outside world as you show devotion  love  humour and understanding to each other.
receive,1,Remember we all stumble  every one of us. That is why it is a comfort to go hand in hand.
receive,1,The frame of mind you are in can dictate how you deal with people today and everyday.
receive,1,Find out what you really want by looking at what you envy in others. Your envious feelings can be used to unearth your secret hopes.
receive,1,Remember to show your support and appreciation for the people who place their hope in you. These are the most important people in your life.
receive,1,To be successful you need friends but to be very successful you need enemies.
receive,1,When your mind is unsteady it is impossible to have a true vision.
receive,1,There is no single ingredient alone for happiness  it can come from so many small things.
receive,1,You cannot chase happiness  it is not something you pursue. Happiness is not something outside  it is inside you.
receive,1,Whenever you find that society is in conflict with nature  choose the nature no matter whatever the cost. You will never be a loser.
receive,1,We cannot do our part unless we have unlocked the door and found something within us.
receive,1,Our thoughts create our atmosphere. People who are soaked in the world have occasional noble thoughts.
receive,1,Weakness is to be overcome by strength  misery by joy. Thus keeping our mind fixed on the higher  we surpass the lower.
receive,1,Nothing ventured is nothing gained. Set your goals high  live with them  sleep with them and fight for them.
receive,1,If you feel hopeless  look at all the things that did not go wrong today.
receive,1,Next time you find yourself in a hopeless situation  call it a challenge and not a problem.
receive,1,See hope in every situation and you will succeed. Once you decide to work all things are possible.
receive,1,Fulfilling the ambition could mean taking the risk. Be brave as fortune favours the brave. Just stand up and take action.
receive,1,The difference between a smart person and a wise person-a smart person knows what to say and a wise person knows whether or not to say it.
